...1,unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth_corrected,total_count,avg_biomass,sd,se,unit_depth,density,biomass_density,loc.cat,round_depth,station,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,temp.deg.c,pressure.dbar,par.umol.m.s,fluorometry.chlorophyll,dissolved.o2.ml.l,salinity.psu
22836,2021-08-27_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_2,30m x 2m,60,NA,5,1,24.9057598587856,0,0,7.303539,0.0166666666666667,0.00415095997646427,outer,5,SHORE11,SHORE11,NA,2021-08-27T12:39:26Z,4.92948871842275,34.9655434939128,11.696205575,5,86.12540855,9.69578699822278,6.05356079849495,30.3795338549067
22854,2021-08-27_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE11,SHORE11,NA,2021-08-27T12:39:23Z,0.851777911355978,29.1058277124672,12.9349188666667,1,437.976547483333,1.64947876198729,7.06578232463743,24.1475420472411
22872,2021-08-27_kwakshua154_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_1,51.64854188,-128.094151,"sand,boulder",transects,2021-08-27_kwakshua154_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE13,SHORE13,NA,2021-08-27T11:53:12Z,9.97186839673363,34.9602840213652,11.4370038388889,10,19.60708705,2.98544781315801,5.75475449974894,30.5856158921533
22890,2021-08-27_kwakshua154_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_2,51.64854188,-128.094151,"sand,boulder",transects,2021-08-27_kwakshua154_2,30m x 2m,60,NA,5,1,108.594467978429,0,0,6.766231,0.0166666666666667,0.0180990779964049,outer,5,SHORE13,SHORE13,NA,2021-08-27T11:53:09Z,4.92727416662777,34.8685975113774,11.7951176916667,5,68.040632425,6.75199561492878,6.30530290547408,30.2056008360309
22908,2021-08-27_kwakshua154_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua154,NA,51.64854188,-128.094151,"sand,boulder",NA,kwakshua154_3,51.64854188,-128.094151,"sand,boulder",transects,2021-08-27_kwakshua154_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE13,SHORE13,NA,2021-08-27T11:53:05Z,0.945676425512692,32.4559458874625,12.2201174866667,1,282.2512442,2.74804417720638,6.82712224302998,27.6517942268044
23070,2021-08-28_rivers hay stacks_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-28,rivers hay stacks,NA,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_1,51.5396992,-127.5598,bedrock,transects,2021-08-28_rivers hay stacks_1,30m x 2m,60,NA,10,2,1009.48500776234,880.590498974979,622.671513273653,11.863719,0.0333333333333333,0.168247501293723,fjord,10,SHORE23,SHORE23,NA,2021-08-28T10:20:05Z,9.97726296044288,33.0239070027415,9.42122697222222,10,-1.02717365,4.19796804209811,4.8680080423229,30.3476933399341
23088,2021-08-28_rivers hay stacks_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-28,rivers hay stacks,NA,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_2,51.5396992,-127.5598,bedrock,transects,2021-08-28_rivers hay stacks_2,30m x 2m,60,NA,5,8,724.373314576285,401.592325526374,141.984328326087,6.863719,0.133333333333333,0.120728885762714,fjord,5,SHORE23,SHORE23,NA,2021-08-28T10:20:01Z,4.92230089831456,31.6161929584091,10.7293125166667,5,23.89943965,10.4745161498886,5.92854692260663,27.8959937272763
23106,2021-08-28_rivers hay stacks_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-28,rivers hay stacks,NA,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_3,51.5396992,-127.5598,bedrock,transects,2021-08-28_rivers hay stacks_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,fjord,1,SHORE23,SHORE23,NA,2021-08-28T10:19:59Z,0.890081799147051,16.726380348543,14.0608279666667,1,144.8464123,2.01911143257467,7.05308622278202,12.7205472734783
23124,2021-08-28_rivers nelson narrows_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-28,rivers nelson narrows,NA,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_1,51.7700497,-127.43015,boulder,transects,2021-08-28_rivers nelson narrows_1,30m x 2m,60,NA,10,3,279.463784504675,115.613531646837,66.7495036182648,11.930235,0.05,0.0465772974174459,fjord,10,SHORE22,SHORE22,NA,2021-08-28T13:01:35Z,9.91883599380189,32.9934474832272,8.92203206666667,10,18.48718635,1.77933156223629,4.18915816551512,30.7438884629869
23142,2021-08-28_rivers nelson narrows_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-28,rivers nelson narrows,NA,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_2,51.7700497,-127.43015,boulder,transects,2021-08-28_rivers nelson narrows_2,30m x 2m,60,NA,5,10,621.806505668434,640.183530646547,202.44380773713,7.076754,0.166666666666667,0.103634417611406,fjord,5,SHORE22,SHORE22,NA,2021-08-28T13:01:32Z,4.79606788360176,19.6754753027596,14.2176891055556,5,49.4645044,3.57720505269379,4.67339276107194,15.1281241810392
23160,2021-08-28_rivers nelson narrows_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-28,rivers nelson narrows,NA,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_3,51.7700497,-127.43015,boulder,transects,2021-08-28_rivers nelson narrows_3,30m x 2m,60,NA,0,4,256.502188585563,43.8954783459537,21.9477391729768,2.076754,0.0666666666666667,0.0427503647642604,fjord,1,SHORE22,SHORE22,NA,2021-08-28T13:01:29Z,1.19167327206235,12.4724510431139,15.8745047666667,1,378.12385585,3.66341617206905,6.4242630202425,8.83564919432465
23286,2021-08-29_kwakume5038_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_1,51.70870511,-127.8873169,bedrock,transects,2021-08-29_kwakume5038_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE19,SHORE19,NA,2021-08-29T09:04:14Z,9.90823963372912,34.0439051903228,10.902820625,10,17.886365025,3.73947894602941,4.84304559189468,30.1313916770256
23304,2021-08-29_kwakume5038_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_2,51.70870511,-127.8873169,bedrock,transects,2021-08-29_kwakume5038_2,30m x 2m,60,NA,5,1,386.813494488686,0,0,7.672146,0.0166666666666667,0.0644689157481143,outer,5,SHORE19,SHORE19,NA,2021-08-29T09:04:10Z,4.96838158481823,32.6670467322041,13.0657560305556,5,91.382640225,4.04370520125548,6.66410291308113,27.1666411321393
23322,2021-08-29_kwakume5038_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5038,NA,51.70870511,-127.8873169,bedrock,NA,kwakume5038_3,51.70870511,-127.8873169,bedrock,transects,2021-08-29_kwakume5038_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE19,SHORE19,NA,2021-08-29T09:04:07Z,0.925386790962357,31.2719377033057,13.4562770364603,1,836.923192,0.906382830170451,7.85316548959612,25.6257016466439
23340,2021-08-29_kwakume5041_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_1,51.70860511,-127.8769169,"sand,shellhash",transects,2021-08-29_kwakume5041_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE17,SHORE17,NA,2021-08-29T09:48:06Z,9.99880820160964,34.2158359595212,10.5132215472222,10,33.5901818,2.18923676967717,3.97077819217252,30.6247737991526
23358,2021-08-29_kwakume5041_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_2,51.70860511,-127.8769169,"sand,shellhash",transects,2021-08-29_kwakume5041_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE17,SHORE17,NA,2021-08-29T09:48:02Z,4.95936731362464,33.2411432273007,13.2071296761905,5,155.890824785714,2.78852149161736,6.28808593923564,27.5925751164182
23376,2021-08-29_kwakume5041_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5041,NA,51.70860511,-127.8769169,"sand,shellhash",NA,kwakume5041_3,51.70860511,-127.8769169,"sand,shellhash",transects,2021-08-29_kwakume5041_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE17,SHORE17,NA,2021-08-29T09:47:59Z,0.899003268041811,32.1479264388503,13.7767977055556,1,530.523438166667,0.653419145138696,7.44916024461483,26.1990794457058
23394,2021-08-29_kwakume5050_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_1,51.70320511,-127.8827169,"boulder,cobble",transects,2021-08-29_kwakume5050_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE18,SHORE18,11.9247963,2021-08-29T10:21:14Z,9.94104901827652,34.1698878780181,10.3005354333333,10,27.0614487,1.47892861755406,4.47154928678414,30.7583410441782
23412,2021-08-29_kwakume5050_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_2,51.70320511,-127.8827169,"boulder,cobble",transects,2021-08-29_kwakume5050_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE18,SHORE18,11.9247963,2021-08-29T10:21:11Z,4.98753533633858,33.0508399532414,13.1450716138889,5,58.69198215,3.97736123754113,5.76971153796283,27.4629199006803
23430,2021-08-29_kwakume5050_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-29,kwakume5050,NA,51.70320511,-127.8827169,"boulder,cobble",NA,kwakume5050_3,51.70320511,-127.8827169,"boulder,cobble",transects,2021-08-29_kwakume5050_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE18,SHORE18,11.9247963,2021-08-29T10:21:08Z,1.0080010308806,31.4983545283305,13.6528924972222,1,100.0199195,0.99965809118834,7.44630127160704,25.6982541502106
23502,2021-08-30_burke doc marker_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke doc marker,NA,51.9652611,-127.71152,bedrock,NA,burke doc marker_1,51.9652611,-127.71152,bedrock,transects,2021-08-30_burke doc marker_1,30m x 2m,60,NA,10,17,2055.28609078184,3883.60625648775,941.912870812269,12.444112,0.283333333333333,0.342547681796973,fjord,10,SHORE9,SHORE9,NA,2021-08-30T09:55:36Z,10.1397434639356,32.9969222094243,9.35802180277778,10,24.5305091,2.630382587561,4.49086915330402,30.373746961083
23520,2021-08-30_burke doc marker_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke doc marker,NA,51.9652611,-127.71152,bedrock,NA,burke doc marker_2,51.9652611,-127.71152,bedrock,transects,2021-08-30_burke doc marker_2,30m x 2m,60,NA,5,34,1234.81586278406,2287.60646993137,392.321272956079,7.533081,0.566666666666667,0.205802643797344,fjord,5,SHORE9,SHORE9,NA,2021-08-30T09:55:31Z,5.00113789556643,32.8513841949597,9.64670257777778,5,52.37271726,2.13792748058243,4.60936000553543,29.9852568918919
23538,2021-08-30_burke doc marker_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke doc marker,NA,51.9652611,-127.71152,bedrock,NA,burke doc marker_3,51.9652611,-127.71152,bedrock,transects,2021-08-30_burke doc marker_3,30m x 2m,60,NA,0,1,5500.12911870521,0,0,2.444112,0.0166666666666667,0.916688186450869,fjord,1,SHORE9,SHORE9,NA,2021-08-30T09:55:28Z,1.02920047550415,29.0928585663433,10.7222736916667,1,113.506260825,1.80993576683225,5.30912371372992,25.4805078824609
23556,2021-08-30_burke eagle rock_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke eagle rock,NA,51.9617544,-127.77545,boulder,NA,burke eagle rock_1,51.9617544,-127.77545,boulder,transects,2021-08-30_burke eagle rock_1,30m x 2m,60,NA,10,11,2278.15530399513,1587.9085028306,478.772427754917,12.305583,0.183333333333333,0.379692550665854,fjord,10,SHORE20,SHORE20,NA,2021-08-30T12:23:18Z,9.88828103840861,32.2527328292358,10.9519052555556,10,58.80937364,2.53638776557283,5.46383082105368,28.3427546940401
23574,2021-08-30_burke eagle rock_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke eagle rock,NA,51.9617544,-127.77545,boulder,NA,burke eagle rock_2,51.9617544,-127.77545,boulder,transects,2021-08-30_burke eagle rock_2,30m x 2m,60,NA,5,46,2770.13698575401,2396.15018923941,353.293071142385,7.305583,0.766666666666667,0.461689497625668,fjord,5,SHORE20,SHORE20,NA,2021-08-30T12:23:15Z,5.03185796759305,32.1130775020427,11.1041245333333,5,153.25063698,2.05112611839001,5.93795876688999,28.0923801569315
23592,2021-08-30_burke eagle rock_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke eagle rock,NA,51.9617544,-127.77545,boulder,NA,burke eagle rock_3,51.9617544,-127.77545,boulder,transects,2021-08-30_burke eagle rock_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,fjord,1,SHORE20,SHORE20,NA,2021-08-30T12:23:11Z,0.911721121375165,31.8484638491555,11.5348787755556,1,770.09295928,1.14283313501235,6.04346100657333,27.5156136469484
23610,2021-08-30_burke hvidsen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke hvidsen,NA,51.9517062,-127.74103,bedrock,NA,burke hvidsen_1,51.9517062,-127.74103,bedrock,transects,2021-08-30_burke hvidsen_1,30m x 2m,60,NA,10,22,1269.28221456843,1847.0005032037,393.781830392202,12.294127,0.366666666666667,0.211547035761405,fjord,10,SHORE21,SHORE21,21.6744276,2021-08-30T14:04:16Z,9.90768119038272,32.8911034588934,10.4998856888889,10,31.9686664,2.18776651986539,4.46805499466418,29.3260224579378
23628,2021-08-30_burke hvidsen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke hvidsen,NA,51.9517062,-127.74103,bedrock,NA,burke hvidsen_2,51.9517062,-127.74103,bedrock,transects,2021-08-30_burke hvidsen_2,30m x 2m,60,NA,5,24,1008.09980511475,1908.46074440944,389.562918161274,7.356048,0.4,0.168016634185792,fjord,5,SHORE21,SHORE21,21.6744276,2021-08-30T14:04:13Z,5.01639798667715,32.7693334946172,11.4240076022222,5,72.94014404,2.32695844592529,5.96679754193073,28.4804533391972
23646,2021-08-30_burke hvidsen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke hvidsen,NA,51.9517062,-127.74103,bedrock,NA,burke hvidsen_3,51.9517062,-127.74103,bedrock,transects,2021-08-30_burke hvidsen_3,30m x 2m,60,NA,0,10,1588.65085494443,2226.38697505093,704.045379409339,2.356048,0.166666666666667,0.264775142490739,fjord,1,SHORE21,SHORE21,21.6744276,2021-08-30T14:04:09Z,0.903085137641509,28.7070233001487,11.2488308722222,1,453.41557315,1.84403525943052,6.59525834752949,24.7670993362475
23664,2021-08-30_burke sagen_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke sagen,NA,51.9258389,-127.88845,bedrock,NA,burke sagen_1,51.9258389,-127.88845,bedrock,transects,2021-08-30_burke sagen_1,30m x 2m,60,NA,10,2,1485.24171533245,1553.41208721059,1098.42822084376,12.716308,0.0333333333333333,0.247540285888741,fjord,10,SHORE9,SHORE9,NA,2021-08-30T09:55:36Z,10.1397434639356,32.9969222094243,9.35802180277778,10,24.5305091,2.630382587561,4.49086915330402,30.373746961083
23682,2021-08-30_burke sagen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke sagen,NA,51.9258389,-127.88845,bedrock,NA,burke sagen_2,51.9258389,-127.88845,bedrock,transects,2021-08-30_burke sagen_2,30m x 2m,60,NA,5,3,921.878922371968,1440.66938842381,831.770859219742,7.716308,0.05,0.153646487061995,fjord,5,SHORE9,SHORE9,NA,2021-08-30T09:55:31Z,5.00113789556643,32.8513841949597,9.64670257777778,5,52.37271726,2.13792748058243,4.60936000553543,29.9852568918919
23700,2021-08-30_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-30,burke sagen,NA,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2021-08-30_burke sagen_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,fjord,1,SHORE9,SHORE9,NA,2021-08-30T09:55:28Z,1.02920047550415,29.0928585663433,10.7222736916667,1,113.506260825,1.80993576683225,5.30912371372992,25.4805078824609
23718,2021-10-07_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2021-10-07_kwakshua146_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE11,SHORE11,15.4204613,2021-10-07T15:34:49Z,9.88732039051868,32.2472383160406,10.9046783911111,10,0.0086085,0.591732215951572,5.8116587243602,28.3738767043527
23736,2021-10-07_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2021-10-07_kwakshua146_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE11,SHORE11,15.4204613,2021-10-07T15:34:45Z,4.91030505625274,31.0945038693814,10.8470645222222,5,21.548008225,0.790993385591197,6.11685262285686,27.2993356482185
23754,2021-10-07_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,kwakshua146,NA,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2021-10-07_kwakshua146_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE11,SHORE11,15.4204613,2021-10-07T15:34:42Z,0.981873643217626,26.8053469852773,10.0793764955556,1,79.00489256,1.2576384327187,7.16653136663272,23.6760376390213
23772,2021-10-07_mustang0007_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang0007,NA,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_1,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2021-10-07_mustang0007_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE14,SHORE14,15.3455076,2021-10-07T11:06:43Z,9.84666843620473,29.3939716240219,10.1756307888889,10,-0.7219557,0.619262561056436,5.64240111325895,26.130348544627
23790,2021-10-07_mustang0007_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang0007,NA,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_2,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2021-10-07_mustang0007_2,30m x 2m,60,NA,5,1,5.02629140572518,0,0,7.973807,0.0166666666666667,8.3771523428753e-4,outer,5,SHORE14,SHORE14,15.3455076,2021-10-07T11:06:39Z,4.9552798168418,26.0523691531445,10.0996509694444,5,23.591016825,0.953625330523851,5.7136648017578,22.9305561576998
23808,2021-10-07_mustang0007_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang0007,NA,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_3,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2021-10-07_mustang0007_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE14,SHORE14,15.3455076,2021-10-07T11:06:36Z,0.970400220866466,21.741819971475,9.96984548888889,1,76.4793183666667,0.938711059491759,6.77361228630126,18.8776197791731
23826,2021-10-07_mustang314_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang314,NA,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_1,51.79903491,-128.0591485,"boulder,bedrock",transects,2021-10-07_mustang314_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE16,SHORE16,10.5166646,2021-10-07T09:50:55Z,10.000526491593,30.7643789888889,10.6041978222222,10,-1.51978595,0.496066529182979,5.6693294860623,27.1571628664132
23844,2021-10-07_mustang314_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang314,NA,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_2,51.79903491,-128.0591485,"boulder,bedrock",transects,2021-10-07_mustang314_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE16,SHORE16,10.5166646,2021-10-07T09:50:51Z,4.95002957062065,23.9474150936008,10.0350329444444,5,19.21443764,0.952827844884514,6.30506896490983,20.9430976223005
23862,2021-10-07_mustang314_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang314,NA,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_3,51.79903491,-128.0591485,"boulder,bedrock",transects,2021-10-07_mustang314_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE16,SHORE16,10.5166646,2021-10-07T09:50:47Z,1.0430727587509,23.4226257438604,9.99301473888889,1,92.9797891,0.903067046182417,6.88388837399444,20.4657753675063
23880,2021-10-07_mustang315_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang315,NA,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_1,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2021-10-07_mustang315_1,30m x 2m,60,NA,10,0,0,0,0,NA,0,0,outer,10,SHORE15,SHORE15,11.4300741,2021-10-07T10:30:52Z,9.98859013788592,30.1186676906099,10.5432878844444,10,0.34551496,0.596802790785693,5.49251258531373,26.572654502728
23898,2021-10-07_mustang315_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang315,NA,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_2,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2021-10-07_mustang315_2,30m x 2m,60,NA,5,0,0,0,0,NA,0,0,outer,5,SHORE15,SHORE15,11.4300741,2021-10-07T10:30:48Z,4.94066636334959,24.9413348042449,10.112903575,5,31.748287225,0.947206454917033,6.01630801784942,21.8511186462957
23916,2021-10-07_mustang315_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-10-07,mustang315,NA,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_3,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2021-10-07_mustang315_3,30m x 2m,60,NA,0,0,0,0,0,NA,0,0,outer,1,SHORE15,SHORE15,11.4300741,2021-10-07T10:30:44Z,0.958636959615405,23.9320988526028,9.9984834,1,130.2209891,0.907378050883665,6.75547250433511,20.9506559026351
