unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth,unit_depth_corrected,total_count,avg_biomass,sd,se,density,biomass_density,loc.cat,round_depth,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,conductivity.flag,temp.deg.c,temp.flag,pressure.dbar,pressure.flag,par.umol.m.s,par.flag,fluorometry.chlorophyll,fluorometry.chlorophyll.flag,dissolved.o2.ml.l,dissolved.o2.ml.l.flag,salinity.psu,salinity.flag,ndate,nyear,nmonth,doy
2021-07-05_Triquetta 3_3.3267,Pycnopodia helianthoides,Kelp,Nereo transects,2021-07-05,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 3,51.797367,-128.238359,cobble,transects,2021-07-05_Triquetta 3,30m x 2m,60,NA,NA,3.3267,0,0,0,0,0,0,outer,3,KELP11,NA,2021-07-05 11:50:31,2.88273410006137,35.9124201409091,NA,12.7488139693816,NA,2.90814926757576,NA,211.525082637879,NA,3.22505454363637,NA,7.27981463452564,NA,30.4276745355118,NA,18813,2021,7,186
2021-07-05_Triquetta 3_3.3267,Pycnopodia helianthoides,Kelp,Nereo transects,2021-07-05,Triquetta,Nereocystis kelp forest,51.79739004,-128.23840018,cobble,NA,Triquetta 3,51.797367,-128.238359,cobble,transects,2021-07-05_Triquetta 3,30m x 2m,60,NA,NA,3.3267,0,0,0,0,0,0,outer,3,KELP11,NA,2021-07-05 11:51:18,2.97324109478813,35.883746991886,NA,12.7276589166667,NA,3,NA,208.259223875,NA,3.37741947971086,NA,6.94849005412957,NA,30.4177007704536,NA,18813,2021,7,186
2021-07-13_Simmonds 1_3.4542,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-13,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 1,51.958925,-128.261735,"sand,bedrock",transects,2021-07-13_Simmonds 1,30m x 2m,60,NA,NA,3.4542,0,0,0,0,0,0,outer,3,MACRO5,NA,2021-07-13 07:08:24,3.01444346187873,33.9680361604846,NA,10.1556464361111,NA,3,NA,27.696299175,NA,4.82982404383451,NA,6.12232510277085,NA,30.6820041296817,NA,18821,2021,7,194
2021-07-13_Simmonds 2_3.6424,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-13,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 2,51.958989,-128.261509,"sand,bedrock",transects,2021-07-13_Simmonds 2,30m x 2m,60,NA,5.454307,3.6424,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,4,MACRO5,NA,2021-07-13 07:08:25,3.99164264396537,34.1095940960435,NA,10.2683774111111,NA,4,NA,25.20327776,NA,5.81238867967175,NA,6.12164860722188,NA,30.7277023930477,NA,18821,2021,7,194
2021-07-13_Simmonds 3_3.7663,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-13,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 3,51.958889,-128.26177,"sand,bedrock",transects,2021-07-13_Simmonds 3,30m x 2m,60,NA,NA,3.7663,0,0,0,0,0,0,outer,4,MACRO5,NA,2021-07-13 07:08:25,3.99164264396537,34.1095940960435,NA,10.2683774111111,NA,4,NA,25.20327776,NA,5.81238867967175,NA,6.12164860722188,NA,30.7277023930477,NA,18821,2021,7,194
2021-07-14_Golden 1_2.5477,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-14,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 1,51.903066,-128.213045,sand,transects,2021-07-14_Golden 1,30m x 2m,60,NA,4.986365,2.5477,1,386.813494488686,0,0,0.0166666666666667,0.0644689157481143,outer,3,MACRO4,NA,2021-07-14 07:34:37,2.92974206671271,35.8751342857729,NA,12.3479240866667,NA,3,NA,21.28888266,NA,7.83677951910537,NA,7.25267698464778,NA,30.7179821339722,NA,18822,2021,7,195
2021-07-14_Golden 2_3.1477,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-14,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 2,51.903126,-128.212971,bedrock,transects,2021-07-14_Golden 2,30m x 2m,60,NA,NA,3.1477,0,0,0,0,0,0,outer,3,MACRO4,NA,2021-07-14 07:34:37,2.92974206671271,35.8751342857729,NA,12.3479240866667,NA,3,NA,21.28888266,NA,7.83677951910537,NA,7.25267698464778,NA,30.7179821339722,NA,18822,2021,7,195
2021-07-14_Golden 3_3.4077,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-14,Golden,Macrocystis kelp forest,51.90307,-128.213,"sand,bedrock",NA,Golden 3,51.902928,-128.212875,bedrock,transects,2021-07-14_Golden 3,30m x 2m,60,NA,NA,3.4077,0,0,0,0,0,0,outer,3,MACRO4,NA,2021-07-14 07:34:37,2.92974206671271,35.8751342857729,NA,12.3479240866667,NA,3,NA,21.28888266,NA,7.83677951910537,NA,7.25267698464778,NA,30.7179821339722,NA,18822,2021,7,195
2021-07-15_Stryker 1_2.9552,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-15,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 1,52.083624,-128.364493,boulder,transects,2021-07-15_Stryker 1,30m x 2m,60,NA,NA,2.9552,0,0,0,0,0,0,outer,3,MACRO6,NA,2021-07-15 11:12:01,3.02791753240219,36.425464087523,NA,12.3531173416667,NA,3,NA,83.328357475,NA,5.34430669575726,NA,6.37352249297849,NA,31.2376285287748,NA,18823,2021,7,196
2021-07-15_Stryker 2_2.7955,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-15,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 2,52.083628,-128.364649,boulder,transects,2021-07-15_Stryker 2,30m x 2m,60,NA,3.86682,2.7955,1,5.02629140572518,0,0,0.0166666666666667,0.00083771523428753,outer,3,MACRO6,NA,2021-07-15 11:12:01,3.02791753240219,36.425464087523,NA,12.3531173416667,NA,3,NA,83.328357475,NA,5.34430669575726,NA,6.37352249297849,NA,31.2376285287748,NA,18823,2021,7,196
2021-07-15_Stryker 3_3.2555,Pycnopodia helianthoides,Kelp,Macro transects,2021-07-15,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 3,52.08379,-128.364525,boulder,transects,2021-07-15_Stryker 3,30m x 2m,60,NA,NA,3.2555,0,0,0,0,0,0,outer,3,MACRO6,NA,2021-07-15 11:12:01,3.02791753240219,36.425464087523,NA,12.3531173416667,NA,3,NA,83.328357475,NA,5.34430669575726,NA,6.37352249297849,NA,31.2376285287748,NA,18823,2021,7,196
2021-08-06_Pruth Bay I4_-0.28,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-06,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I4,51.6459294,-128.1193665,sand,transects,2021-08-06_Pruth Bay I4,30m x 2m,60,NA,1.658658,-0.28,2,24.9057598587856,0,0,0.0333333333333333,0.00415095997646427,outer,1,SEA15,NA,2021-08-06 12:59:59,1.06138938435042,33.7666560781191,NA,15.0386691977778,NA,1,NA,587.94208018,NA,1.94704213792583,NA,8.01249326842913,NA,26.7785633191415,NA,18845,2021,8,218
2021-08-06_Pruth Bay I4_-0.28,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-06,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I4,51.6459294,-128.1193665,sand,transects,2021-08-06_Pruth Bay I4,30m x 2m,60,NA,1.658658,-0.28,2,24.9057598587856,0,0,0.0333333333333333,0.00415095997646427,outer,1,SEA15,NA,2021-08-06 12:59:59,1.06138938435042,33.7666560781191,SVD: depth_in_station_range_test,15.0386691977778,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,587.94208018,SVD: depth_in_station_range_test,1.94704213792583,SVD: depth_in_station_range_test,8.01249326842913,SVC: dissolved_oxygen_ml_l_do_cap_test; SVD: depth_in_station_range_test,26.7785633191415,SVD: depth_in_station_range_test,18845,2021,8,218
2021-08-06_Pruth Bay I5_-0.13,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-06,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I5,51.64532132,-128.1192523,sand,transects,2021-08-06_Pruth Bay I5,30m x 2m,60,NA,2.122481,-0.13,2,57.7813543358531,19.3575396081347,13.6878475239992,0.0333333333333333,0.00963022572264219,outer,1,SEA15,NA,2021-08-06 12:59:59,1.06138938435042,33.7666560781191,NA,15.0386691977778,NA,1,NA,587.94208018,NA,1.94704213792583,NA,8.01249326842913,NA,26.7785633191415,NA,18845,2021,8,218
2021-08-06_Pruth Bay I5_-0.13,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-06,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I5,51.64532132,-128.1192523,sand,transects,2021-08-06_Pruth Bay I5,30m x 2m,60,NA,2.122481,-0.13,2,57.7813543358531,19.3575396081347,13.6878475239992,0.0333333333333333,0.00963022572264219,outer,1,SEA15,NA,2021-08-06 12:59:59,1.06138938435042,33.7666560781191,SVD: depth_in_station_range_test,15.0386691977778,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,587.94208018,SVD: depth_in_station_range_test,1.94704213792583,SVD: depth_in_station_range_test,8.01249326842913,SVC: dissolved_oxygen_ml_l_do_cap_test; SVD: depth_in_station_range_test,26.7785633191415,SVD: depth_in_station_range_test,18845,2021,8,218
2021-08-06_Pruth Bay I6_-0.67,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-06,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I6,51.64474874,-128.1198408,sand,transects,2021-08-06_Pruth Bay I6,30m x 2m,60,NA,1.892693,-0.67,1,44.0935068118539,0,0,0.0166666666666667,0.00734891780197565,outer,1,SEA15,NA,2021-08-06 12:59:59,1.06138938435042,33.7666560781191,NA,15.0386691977778,NA,1,NA,587.94208018,NA,1.94704213792583,NA,8.01249326842913,NA,26.7785633191415,NA,18845,2021,8,218
2021-08-06_Pruth Bay I6_-0.67,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-06,Pruth Bay,seagrass meadow,51.64532132,-128.1192523,sand,-0.5,Pruth Bay I6,51.64474874,-128.1198408,sand,transects,2021-08-06_Pruth Bay I6,30m x 2m,60,NA,1.892693,-0.67,1,44.0935068118539,0,0,0.0166666666666667,0.00734891780197565,outer,1,SEA15,NA,2021-08-06 12:59:59,1.06138938435042,33.7666560781191,SVD: depth_in_station_range_test,15.0386691977778,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,587.94208018,SVD: depth_in_station_range_test,1.94704213792583,SVD: depth_in_station_range_test,8.01249326842913,SVC: dissolved_oxygen_ml_l_do_cap_test; SVD: depth_in_station_range_test,26.7785633191415,SVD: depth_in_station_range_test,18845,2021,8,218
2021-08-13_Triquet Bay E2_2.4,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-13,Triquet Bay,seagrass meadow,51.809,-128.236,sand,0.5,Triquet Bay E2,51.80996,-128.23466,sand,transects,2021-08-13_Triquet Bay E2,30m x 2m,60,NA,NA,2.4,0,0,0,0,0,0,outer,2,SEA10,NA,2021-08-13 12:05:03,2.04191402773288,37.8076331950625,NA,15.1370658194444,NA,2,NA,84.50173255,NA,1.04877736953412,NA,6.30915494223406,NA,30.2783730033698,NA,18852,2021,8,225
2021-08-13_Triquet Bay E2_2.4,Pycnopodia helianthoides,Seagrass,Seagrass inverts,2021-08-13,Triquet Bay,seagrass meadow,51.809,-128.236,sand,0.5,Triquet Bay E2,51.80996,-128.23466,sand,transects,2021-08-13_Triquet Bay E2,30m x 2m,60,NA,NA,2.4,0,0,0,0,0,0,outer,2,SEA10,NA,2021-08-13 12:05:03,2.04191402773288,37.8076331950625,NA,15.1370658194444,NA,2,NA,84.50173255,SVC: par_shadow_test,1.04877736953412,NA,6.30915494223406,NA,30.2783730033698,NA,18852,2021,8,225
2021-08-26_mustang0007_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang0007,Rocky subtidal,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_1,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2021-08-26_mustang0007_1,30m x 2m,60,NA,11.896146,10,1,218.487589226697,0,0,0.0166666666666667,0.0364145982044495,outer,10,SHORE14,NA,2021-08-26 12:14:32,9.87650382325623,33.853372274021,NA,10.30873885,NA,10,NA,2.2777938,NA,2.60661303543411,NA,5.01717699358257,NA,30.4357563369095,NA,18865,2021,8,238
2021-08-26_mustang0007_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang0007,Rocky subtidal,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_2,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2021-08-26_mustang0007_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE14,NA,2021-08-26 12:14:28,4.84637277434443,33.3918820366672,NA,11.2407519166667,NA,5,NA,32.597935375,NA,9.38114501129531,NA,6.28053957743622,NA,29.225770837479,NA,18865,2021,8,238
2021-08-26_mustang0007_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang0007,Rocky subtidal,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",NA,mustang0007_3,51.81054507,-128.0512092,"sand,shellhash,bedrock,boulder,cobble,mud",transects,2021-08-26_mustang0007_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE14,NA,2021-08-26 12:14:25,0.96591311381589,30.0464686263354,NA,13.3536654577778,NA,1,NA,99.39788846,NA,2.62251123433971,NA,6.98405173969541,NA,24.5851098349635,NA,18865,2021,8,238
2021-08-26_mustang314_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_1,51.79903491,-128.0591485,"boulder,bedrock",transects,2021-08-26_mustang314_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE16,NA,2021-08-26 14:32:00,9.8541608532855,34.1101995796144,NA,10.14958876,NA,10,NA,6.2518209,NA,3.1728210732106,NA,4.91444183559283,NA,30.8267395117216,NA,18865,2021,8,238
2021-08-26_mustang314_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_2,51.79903491,-128.0591485,"boulder,bedrock",transects,2021-08-26_mustang314_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE16,NA,2021-08-26 14:31:56,5.00660864954938,33.5154487686104,NA,11.1204880288889,NA,5,NA,39.7457107,NA,11.9955531880372,NA,5.72221927669305,NA,29.4410405453976,NA,18865,2021,8,238
2021-08-26_mustang314_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang314,Rocky subtidal,51.79903491,-128.0591485,"boulder,bedrock",NA,mustang314_3,51.79903491,-128.0591485,"boulder,bedrock",transects,2021-08-26_mustang314_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE16,NA,2021-08-26 14:31:53,0.972286122568444,22.5620645139685,NA,12.2096204972222,NA,1,NA,383.80420115,NA,6.98565919907773,NA,7.16822263962519,NA,18.6556898667204,NA,18865,2021,8,238
2021-08-26_mustang315_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang315,Rocky subtidal,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_1,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2021-08-26_mustang315_1,30m x 2m,60,NA,11.381429,10,1,12.378862117688,0,0,0.0166666666666667,0.00206314368628134,outer,10,SHORE15,NA,2021-08-26 11:14:31,9.90733836321787,33.8892211986896,NA,10.2242732266667,NA,10,NA,4.33697072,NA,3.17519575836897,NA,4.94126944766732,NA,30.5423696332283,NA,18865,2021,8,238
2021-08-26_mustang315_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang315,Rocky subtidal,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_2,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2021-08-26_mustang315_2,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,SHORE15,NA,2021-08-26 11:14:27,4.89553185999126,33.3198457786314,NA,11.3173437833333,NA,5,NA,53.529095825,NA,8.36623015529121,NA,6.09947328817016,NA,29.0948879073062,NA,18865,2021,8,238
2021-08-26_mustang315_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-26,mustang315,Rocky subtidal,51.80212005,-128.0528775,"sand,mud,shellhash",NA,mustang315_3,51.80212005,-128.0528775,"sand,mud,shellhash",transects,2021-08-26_mustang315_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE15,NA,2021-08-26 11:14:25,1.01451615071266,30.6231274840472,NA,13.0043907388889,NA,1,NA,156.87180535,NA,2.45836012329771,NA,7.02352671842331,NA,25.3371577344101,NA,18865,2021,8,238
2021-08-27_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2021-08-27_kwakshua0006_1,30m x 2m,60,NA,12.303539,10,1,71.4692018598524,0,0,0.0166666666666667,0.0119115336433087,outer,10,SHORE12,NA,2021-08-27 13:12:23,9.88557195387,34.4943123616264,NA,11.014515,NA,10,NA,21.445740775,NA,6.40505277612666,NA,5.86321184157952,NA,30.4809071951625,NA,18866,2021,8,239
2021-08-27_kwakshua0006_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_1,51.65284214,-128.1204474,"mud,cobble",transects,2021-08-27_kwakshua0006_1,30m x 2m,60,NA,12.303539,10,1,71.4692018598524,0,0,0.0166666666666667,0.0119115336433087,outer,10,SHORE12,NA,2021-08-27 13:12:23,9.88557195387,34.4943123616264,SVD: depth_in_station_range_test,11.014515,SVD: depth_in_station_range_test,10,SVD: depth_in_station_range_test,21.445740775,SVD: depth_in_station_range_test,6.40505277612666,SVD: depth_in_station_range_test,5.86321184157952,SVD: depth_in_station_range_test,30.4809071951625,SVD: depth_in_station_range_test,18866,2021,8,239
2021-08-27_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2021-08-27_kwakshua0006_2,30m x 2m,60,NA,7.626449,5,1,157.061071080912,0,0,0.0166666666666667,0.0261768451801519,outer,5,SHORE12,NA,2021-08-27 13:12:19,4.9299487628133,34.8165630058023,NA,11.4913389888889,NA,5,NA,68.577176525,NA,5.92116414219165,NA,6.13018685246442,NA,30.4034275789912,NA,18866,2021,8,239
2021-08-27_kwakshua0006_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_2,51.65284214,-128.1204474,"mud,cobble",transects,2021-08-27_kwakshua0006_2,30m x 2m,60,NA,7.626449,5,1,157.061071080912,0,0,0.0166666666666667,0.0261768451801519,outer,5,SHORE12,NA,2021-08-27 13:12:19,4.9299487628133,34.8165630058023,SVD: depth_in_station_range_test,11.4913389888889,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,68.577176525,SVD: depth_in_station_range_test,5.92116414219165,SVD: depth_in_station_range_test,6.13018685246442,SVD: depth_in_station_range_test,30.4034275789912,SVD: depth_in_station_range_test,18866,2021,8,239
2021-08-27_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2021-08-27_kwakshua0006_3,30m x 2m,60,NA,2.626449,0,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,1,SHORE12,NA,2021-08-27 13:12:16,0.91729921524639,22.7926423222222,NA,12.6082127666667,NA,1,NA,545.4800543,NA,1.27717475834488,NA,7.05424417823308,NA,18.7912797241255,NA,18866,2021,8,239
2021-08-27_kwakshua0006_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua0006,Rocky subtidal,51.65284214,-128.1204474,"mud,cobble",NA,kwakshua0006_3,51.65284214,-128.1204474,"mud,cobble",transects,2021-08-27_kwakshua0006_3,30m x 2m,60,NA,2.626449,0,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,1,SHORE12,NA,2021-08-27 13:12:16,0.91729921524639,22.7926423222222,SVD: depth_in_station_range_test,12.6082127666667,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,545.4800543,SVD: depth_in_station_range_test,1.27717475834488,SVD: depth_in_station_range_test,7.05424417823308,SVD: depth_in_station_range_test,18.7912797241255,SVD: depth_in_station_range_test,18866,2021,8,239
2021-08-27_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE11,NA,2021-08-27 12:39:30,9.87899555316359,34.5406666867396,NA,11.0211718333333,NA,10,NA,26.647517575,NA,3.93233988748575,NA,5.87781457889334,NA,30.5208290700786,NA,18866,2021,8,239
2021-08-27_kwakshua146_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_1,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,SHORE11,NA,2021-08-27 12:39:30,9.87899555316359,34.5406666867396,SVD: depth_in_station_range_test,11.0211718333333,SVD: depth_in_station_range_test,10,SVD: depth_in_station_range_test,26.647517575,SVD: depth_in_station_range_test,3.93233988748575,SVD: depth_in_station_range_test,5.87781457889334,SVD: depth_in_station_range_test,30.5208290700786,SVD: depth_in_station_range_test,18866,2021,8,239
2021-08-27_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_2,30m x 2m,60,NA,7.303539,5,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,5,SHORE11,NA,2021-08-27 12:39:26,4.92948871842275,34.9655434939128,NA,11.696205575,NA,5,NA,86.12540855,NA,9.69578699822278,NA,6.05356079849495,NA,30.3795338549067,NA,18866,2021,8,239
2021-08-27_kwakshua146_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_2,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_2,30m x 2m,60,NA,7.303539,5,1,24.9057598587856,0,0,0.0166666666666667,0.00415095997646427,outer,5,SHORE11,NA,2021-08-27 12:39:26,4.92948871842275,34.9655434939128,SVD: depth_in_station_range_test,11.696205575,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,86.12540855,SVD: depth_in_station_range_test,9.69578699822278,SVD: depth_in_station_range_test,6.05356079849495,SVD: depth_in_station_range_test,30.3795338549067,SVD: depth_in_station_range_test,18866,2021,8,239
2021-08-27_kwakshua146_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2021-08-27,kwakshua146,Rocky subtidal,51.65812538,-128.1127092,"sand,shellhash",NA,kwakshua146_3,51.65812538,-128.1127092,"sand,shellhash",transects,2021-08-27_kwakshua146_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,outer,1,SHORE11,NA,2021-08-27 12:39:23,0.851777911355978,29.1058277124672,NA,12.9349188666667,NA,1,NA,437.976547483333,NA,1.64947876198729,NA,7.06578232463743,NA,24.1475420472411,NA,18866,2021,8,239
